cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,translator,source_cell_id,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
claude|P10|hi|1|google,claude,anthropic/claude-opus-4.7,P10,hi,1,educated,against,477,18,google,claude|P10|en|1,0.8429906542056075,0.4318658280922431,4.446540880503145,-0.5588200673306248,26.5,9.089425012552969,-0.4892064140206266,5.833333333333333,1.1666666666666667,0.4318658280922431,0.0,6,79.5,0.0,56.60377358490566,37.735849056603776,0.0,0.0,0.0,7.997045930348853,3.708854891052388
claude|P09|es|1|google,claude,anthropic/claude-opus-4.7,P09,es,1,expert,for,397,16,google,claude|P09|en|1,0.8236781609195402,0.4609571788413098,5.332493702770781,-0.555233785092687,24.8125,11.588607911795677,-0.3632826814020998,6.0,1.6875,0.4685138539042821,0.0,5,79.4,0.0,62.97229219143577,80.60453400503778,0.0,0.0,0.0,7.345235375050235,0.0
claude|P09|zh|1|google,claude,anthropic/claude-opus-4.7,P09,zh,1,expert,for,365,16,google,claude|P09|en|1,0.858860759493671,0.5013698630136987,1.621917808219178,-0.4577209114063862,22.8125,11.279590713614864,-0.3382869470595244,5.4375,2.1875,0.3561643835616438,0.0,5,73.0,0.0,145.2054794520548,73.97260273972603,0.0,10.95890410958904,0.0,9.046346095333943,0.0
claude|P09|ru|1|google,claude,anthropic/claude-opus-4.7,P09,ru,1,expert,for,310,16,google,claude|P09|en|1,0.9177011494252874,0.6806451612903226,6.809677419354839,-0.3409314520741687,19.375,9.590794197215022,-0.33778482772365,6.25,1.75,0.2741935483870967,0.0,5,62.0,0.0,77.41935483870968,125.80645161290325,0.0,16.129032258064516,0.0,7.933003383193547,0.0
claude|P09|ja|1|google,claude,anthropic/claude-opus-4.7,P09,ja,1,expert,for,487,16,google,claude|P09|en|1,0.8157534246575343,0.3839835728952772,1.8295687885010268,-0.6316208327754461,30.4375,13.937808292554465,-0.3718214552711951,7.0,3.5625,0.4784394250513347,0.0,5,97.4,0.0,49.28131416837783,88.29568788501027,0.0,0.0,0.0,9.275035441986278,1.0526315789473684
claude|P09|tr|1|google,claude,anthropic/claude-opus-4.7,P09,tr,1,expert,for,309,16,google,claude|P09|en|1,0.9286153846153846,0.7119741100323624,6.43042071197411,-0.3029521392172469,19.3125,8.138130415928874,-0.4070715103718323,6.0,1.75,0.2103559870550161,0.0,5,61.8,0.0,55.016181229773466,87.37864077669903,0.0,0.0,0.0,7.736148645645145,0.0
claude|P12|es|1|google,claude,anthropic/claude-opus-4.7,P12,es,1,expert,for,454,16,google,claude|P12|en|1,0.814320987654321,0.460352422907489,5.5,-0.546714642694631,28.375,9.3157572603269,-0.5056741791636743,6.125,1.3125,0.4427312775330396,0.0,4,113.5,0.0,55.06607929515418,57.26872246696036,0.0,0.0,0.0,7.328470260598973,2.367797947908445
claude|P09|hi|1|google,claude,anthropic/claude-opus-4.7,P09,hi,1,expert,for,414,16,google,claude|P09|en|1,0.8362739726027397,0.4830917874396135,4.2729468599033815,-0.5296891359016769,25.875,12.929939417233683,-0.3335931141028216,5.75,1.625,0.4396135265700483,0.0,5,82.8,0.0,55.55555555555556,70.04830917874396,0.0,9.66183574879227,0.0,8.04943954181833,0.0
claude|P12|zh|1|google,claude,anthropic/claude-opus-4.7,P12,zh,1,expert,for,402,16,google,claude|P12|en|1,0.8752974504249291,0.5199004975124378,1.6318407960199004,-0.4564794720843291,25.125,8.397420238779684,-0.4989967801271513,5.5,2.8125,0.3482587064676617,0.0,4,100.5,0.0,146.76616915422886,84.57711442786069,0.0,4.975124378109452,0.0,9.196188426506437,11.315417256011315
claude|P12|ru|1|google,claude,anthropic/claude-opus-4.7,P12,ru,1,expert,for,356,17,google,claude|P12|en|1,0.9169381107491856,0.7134831460674157,6.99438202247191,-0.3074478784385369,20.94117647058824,8.547445438808706,-0.4202885801126604,6.117647058823529,1.411764705882353,0.25,0.0,4,89.0,0.0,67.41573033707866,115.1685393258427,0.0,5.617977528089888,0.0,7.95863740666929,2.3510971786833856
claude|P12|ja|1|google,claude,anthropic/claude-opus-4.7,P12,ja,1,expert,for,578,17,google,claude|P12|en|1,0.7924763705103969,0.3494809688581315,1.671280276816609,-0.6696386781255882,34.0,12.242344546695294,-0.4705136745679911,6.588235294117647,3.176470588235294,0.4619377162629758,0.0,4,144.5,0.0,48.44290657439446,69.20415224913495,0.0,0.0,0.0,9.335759834353391,11.71875
claude|P12|tr|1|google,claude,anthropic/claude-opus-4.7,P12,tr,1,expert,for,350,16,google,claude|P12|en|1,0.9303654485049836,0.6914285714285714,6.877142857142857,-0.3072305493922195,21.875,8.13121557128248,-0.4580312500944318,6.1875,1.4375,0.1771428571428571,0.0,4,87.5,0.0,51.42857142857143,80.0,0.0,0.0,5.714285714285714,7.725544672793168,2.446982055464926
claude|P12|hi|1|google,claude,anthropic/claude-opus-4.7,P12,hi,1,expert,for,495,16,google,claude|P12|en|1,0.8432286995515693,0.4464646464646464,4.226262626262626,-0.559511614919342,30.9375,11.26332544144934,-0.4662035482184391,5.6875,0.875,0.4202020202020202,0.0,4,123.75,0.0,64.64646464646465,50.505050505050505,0.0,2.0202020202020203,0.0,7.969294246912798,2.8116213683223994
claude|P11|es|0|google,claude,anthropic/claude-opus-4.7,P11,es,0,general,against,440,15,google,claude|P11|en|0,0.8048593350383633,0.45,5.338636363636364,-0.5767683619766515,29.33333333333333,9.655987533033336,-0.5046855231908964,7.2,2.466666666666667,0.4659090909090909,2.272727272727273,5,88.0,0.0,70.45454545454545,34.09090909090909,2.272727272727273,0.0,0.0,7.395594082275836,0.0
claude|P11|zh|0|google,claude,anthropic/claude-opus-4.7,P11,zh,0,general,against,392,15,google,claude|P11|en|0,0.8597667638483965,0.4923469387755102,1.5892857142857142,-0.4741234138797748,26.133333333333333,9.999047573691826,-0.4465325936078722,5.666666666666667,3.0,0.3520408163265306,2.5510204081632653,5,78.4,0.0,135.20408163265307,56.12244897959184,2.5510204081632653,5.1020408163265305,0.0,9.077145921983687,0.0
claude|P11|ja|0|google,claude,anthropic/claude-opus-4.7,P11,ja,0,general,against,557,17,google,claude|P11|en|0,0.7996062992125984,0.3393177737881508,1.7450628366247756,-0.677223482562031,32.76470588235294,11.882389341819607,-0.4677194884837067,7.529411764705882,4.352941176470588,0.4721723518850987,1.7953321364452424,5,111.4,0.0,62.83662477558348,64.63195691202873,0.0,0.0,0.0,9.340920742009184,6.829268292682927
claude|P11|ru|0|google,claude,anthropic/claude-opus-4.7,P11,ru,0,general,against,321,15,google,claude|P11|en|0,0.9326470588235294,0.7009345794392523,7.0,-0.3215604366181034,21.4,8.364892621631707,-0.4379356426401147,6.933333333333334,2.1333333333333333,0.2772585669781931,6.230529595015576,5,64.2,0.0,71.65109034267913,115.26479750778816,3.115264797507788,9.345794392523365,0.0,7.855049747894738,0.0
claude|P11|tr|0|google,claude,anthropic/claude-opus-4.7,P11,tr,0,general,against,324,15,google,claude|P11|en|0,0.928,0.6759259259259259,6.432098765432099,-0.3293310484385328,21.6,7.109349980332741,-0.5047362629106559,6.666666666666667,1.4,0.1975308641975308,3.08641975308642,5,64.8,0.0666666666666666,27.77777777777778,74.07407407407408,3.08641975308642,0.0,0.0,7.762809812770787,0.0
claude|P09|es|0|google,claude,anthropic/claude-opus-4.7,P09,es,0,expert,for,423,17,google,claude|P09|en|0,0.8177005347593584,0.4491725768321513,5.328605200945627,-0.5657732615041625,24.88235294117647,12.13920483877124,-0.3442088573946342,6.0,1.7058823529411764,0.475177304964539,0.0,4,105.75,0.0,87.47044917257683,63.82978723404256,2.364066193853428,0.0,0.0,7.359848100039054,0.0
claude|P11|hi|0|google,claude,anthropic/claude-opus-4.7,P11,hi,0,general,against,459,15,google,claude|P11|en|0,0.8500487804878049,0.4488017429193899,4.261437908496732,-0.5693589771661585,30.6,12.551607751314458,-0.4182553835004158,6.466666666666667,1.8666666666666667,0.4357298474945534,2.178649237472767,5,91.8,0.0,67.53812636165577,41.39433551198257,2.178649237472767,2.178649237472767,0.0,8.05493560538164,0.0
claude|P09|zh|0|google,claude,anthropic/claude-opus-4.7,P09,zh,0,expert,for,381,17,google,claude|P09|en|0,0.876686746987952,0.5354330708661418,1.6456692913385826,-0.4339228387347112,22.41176470588235,11.107760932842249,-0.3372363885717034,5.352941176470588,2.411764705882353,0.3490813648293963,0.0,4,95.25,0.0,133.85826771653544,76.11548556430446,2.6246719160104988,10.498687664041997,0.0,9.147217508233531,0.0
claude|P09|ja|0|google,claude,anthropic/claude-opus-4.7,P09,ja,0,expert,for,509,17,google,claude|P09|en|0,0.8028260869565219,0.3673870333988212,1.756385068762279,-0.6414480464800197,29.94117647058824,14.41557572660252,-0.3500166259911382,6.823529411764706,3.0588235294117645,0.4695481335952848,0.0,4,127.25,0.0,70.72691552062868,88.40864440078586,0.0,0.0,0.0,9.255650223382323,1.0460251046025104
claude|P09|ru|0|google,claude,anthropic/claude-opus-4.7,P09,ru,0,expert,for,319,17,google,claude|P09|en|0,0.9117777777777778,0.664576802507837,6.90282131661442,-0.3498466205229071,18.764705882352946,10.568404632232255,-0.279421483311334,6.352941176470588,1.6470588235294117,0.2633228840125391,0.0,4,79.75,0.0,90.9090909090909,122.25705329153604,3.134796238244514,12.539184952978056,0.0,7.986883656100743,0.0
claude|P09|tr|0|google,claude,anthropic/claude-opus-4.7,P09,tr,0,expert,for,321,17,google,claude|P09|en|0,0.8843382352941176,0.6510903426791277,6.423676012461059,-0.3611390599361385,18.88235294117647,10.067784965802907,-0.3044741273321715,5.823529411764706,0.9411764705882352,0.2429906542056074,0.0,4,80.25,0.0,65.42056074766356,77.88161993769471,3.115264797507788,0.0,3.115264797507788,7.741302799109514,0.0
claude|P09|hi|0|google,claude,anthropic/claude-opus-4.7,P09,hi,0,expert,for,415,17,google,claude|P09|en|0,0.846120218579235,0.4819277108433735,4.378313253012048,-0.5197657236429843,24.41176470588235,14.862111321786568,-0.2431553579628335,5.352941176470588,0.6470588235294118,0.4024096385542168,0.0,4,103.75,0.0,72.28915662650603,62.65060240963855,2.409638554216868,4.819277108433735,0.0,8.359865606583398,0.0
claude|P11|es|1|google,claude,anthropic/claude-opus-4.7,P11,es,1,general,against,425,17,google,claude|P11|en|1,0.816436170212766,0.4941176470588235,5.371764705882353,-0.5283390519390474,25.0,9.981232388838563,-0.4293378644931178,6.0588235294117645,2.294117647058824,0.4494117647058823,11.764705882352942,4,106.25,0.0,91.76470588235294,54.11764705882353,0.0,0.0,4.705882352941177,7.365843227348529,0.0
claude|P11|zh|1|google,claude,anthropic/claude-opus-4.7,P11,zh,1,general,against,388,17,google,claude|P11|en|1,0.8811209439528025,0.4948453608247423,1.615979381443299,-0.4656684974459315,22.823529411764707,10.46563002234963,-0.3712289405766985,5.294117647058823,2.823529411764706,0.3505154639175257,10.309278350515465,4,97.0,0.0,136.5979381443299,61.855670103092784,0.0,0.0,2.577319587628866,9.071061891502223,0.0
claude|P11|ja|1|google,claude,anthropic/claude-opus-4.7,P11,ja,1,general,against,547,18,google,claude|P11|en|1,0.7863855421686747,0.340036563071298,1.773308957952468,-0.6657533448291114,30.38888888888889,12.948490209009329,-0.4024331660777656,6.833333333333333,3.7777777777777777,0.4643510054844607,0.0,4,136.75,0.0,63.98537477148081,69.46983546617916,0.0,0.0,0.0,9.274751741766131,6.822612085769981
claude|P11|ru|1|google,claude,anthropic/claude-opus-4.7,P11,ru,1,general,against,327,16,google,claude|P11|en|1,0.9572661870503596,0.709480122324159,6.8807339449541285,-0.3123684351454797,20.4375,7.2568932746733985,-0.4759305103600267,6.5,2.375,0.2844036697247706,12.232415902140673,4,81.75,0.0,73.39449541284404,125.38226299694188,0.0,3.058103975535168,6.116207951070336,7.902088943430531,0.0
claude|P11|tr|1|google,claude,anthropic/claude-opus-4.7,P11,tr,1,general,against,322,16,google,claude|P11|en|1,0.9336263736263736,0.6708074534161491,6.652173913043479,-0.3480098241380477,20.125,7.013083012009292,-0.483155607645107,6.3125,1.0,0.186335403726708,6.211180124223603,4,80.5,0.0,43.47826086956522,62.11180124223603,0.0,0.0,6.211180124223603,7.713678346467641,0.0
claude|P11|hi|1|google,claude,anthropic/claude-opus-4.7,P11,hi,1,general,against,461,17,google,claude|P11|en|1,0.8781067961165049,0.4295010845986984,4.13882863340564,-0.5646961837895049,27.11764705882353,12.205953224457607,-0.3792046945585954,5.882352941176471,1.3529411764705883,0.4316702819956616,8.676789587852495,4,115.25,0.0,69.41431670281996,45.5531453362256,0.0,0.0,4.338394793926248,7.987676512919045,0.0
deepseek|P03|es|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,es,0,general,against,503,18,google,deepseek|P03|en|0,0.8051541850220264,0.3856858846918489,5.061630218687872,-0.634493549119334,27.944444444444443,7.944455870918242,-0.5572750459830881,6.5,2.7222222222222223,0.4671968190854871,0.0,5,100.6,0.0,101.39165009940358,39.761431411530815,0.0,0.0,5.964214711729622,7.330096862411469,0.0
deepseek|P03|zh|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,zh,0,general,against,458,18,google,deepseek|P03|en|0,0.8676772616136921,0.4104803493449782,1.6048034934497817,-0.5398293479742586,25.444444444444443,8.892972917998875,-0.4820243570370788,5.833333333333333,3.333333333333333,0.3799126637554585,0.0,5,91.6,0.0,146.2882096069869,67.68558951965065,0.0,0.0,6.550218340611353,9.167879102054464,0.0
deepseek|P03|ru|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,ru,0,general,against,387,18,google,deepseek|P03|en|0,0.9437869822485208,0.6434108527131783,6.558139534883721,-0.3491689362818769,21.5,6.706011350668452,-0.5244977201989585,6.833333333333333,2.611111111111111,0.2790697674418604,0.0,5,77.4,0.0,80.10335917312662,100.7751937984496,0.0,0.0,7.751937984496124,7.91266161123828,0.0
deepseek|P03|ja|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,ja,0,general,against,637,21,google,deepseek|P03|en|0,0.7590816326530613,0.2888540031397174,1.6263736263736264,-0.7370700595709228,30.33333333333333,11.363684848381416,-0.4549401686778316,7.285714285714286,4.095238095238095,0.5054945054945055,0.0,5,127.4,0.0,54.94505494505494,59.65463108320251,0.0,0.0,0.0,9.265449409405576,1.823154056517776
deepseek|P03|tr|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,tr,0,general,against,369,18,google,deepseek|P03|en|0,0.924,0.6205962059620597,6.720867208672087,-0.3616771139046194,20.5,6.012242412239331,-0.5464553832335367,6.666666666666667,1.5,0.1924119241192411,0.0,5,73.8,0.0,51.49051490514905,65.04065040650407,0.0,0.0,8.130081300813009,7.730342125644058,0.0
deepseek|P03|es|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,es,1,general,against,458,15,google,deepseek|P03|en|1,0.8085085574572127,0.4235807860262008,4.919213973799127,-0.6026620987957106,30.53333333333333,8.542888995003526,-0.5627576830113136,7.2,2.933333333333333,0.4847161572052402,0.0,3,152.66666666666666,0.0,91.70305676855897,30.56768558951965,0.0,0.0,6.550218340611353,7.254155476708073,0.0
deepseek|P03|hi|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,hi,0,general,against,535,21,google,deepseek|P03|en|0,0.8509053497942387,0.3570093457943925,4.201869158878504,-0.6467022575901459,25.476190476190474,10.29863606318355,-0.4242523551107202,5.523809523809524,1.1904761904761905,0.4280373831775701,0.0,5,107.0,0.0,89.7196261682243,42.99065420560748,0.0,0.0,5.607476635514018,7.911854832573359,0.0
deepseek|P03|zh|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,zh,1,general,against,421,15,google,deepseek|P03|en|1,0.86005376344086,0.4156769596199525,1.5866983372921617,-0.5581808078401096,28.066666666666663,8.43857356485821,-0.5376787819316471,6.133333333333334,3.8,0.3491686460807601,0.0,3,140.33333333333334,0.0,152.0190023752969,59.38242280285036,0.0,0.0,7.1258907363420425,9.038791606931268,0.0
deepseek|P03|ru|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,ru,1,general,against,349,15,google,deepseek|P03|en|1,0.9318666666666664,0.664756446991404,6.487106017191977,-0.3351492095388292,23.266666666666666,5.599319686567374,-0.6120472297015379,6.866666666666666,2.4,0.3008595988538682,0.0,3,116.33333333333331,0.0,68.76790830945559,100.2865329512894,0.0,2.865329512893983,8.595988538681949,7.895009465647389,0.0
deepseek|P03|ja|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,ja,1,general,against,611,19,google,deepseek|P03|en|1,0.7567615658362988,0.2798690671031096,1.6268412438625204,-0.7435821103000079,32.1578947368421,13.005396990372612,-0.4240722279976879,6.894736842105263,4.2631578947368425,0.5171849427168577,0.0,3,203.66666666666663,0.0,54.00981996726678,60.55646481178396,0.0,0.0,0.0,9.18292302914106,4.761904761904762
deepseek|P03|hi|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,hi,1,general,against,503,18,google,deepseek|P03|en|1,0.8269603524229077,0.3777335984095427,4.075546719681909,-0.6399595793694163,27.944444444444443,12.33108087539594,-0.3876638093496723,6.222222222222222,1.2777777777777777,0.4473161033797216,0.0,3,167.66666666666666,0.0,79.52286282306163,41.74950298210736,0.0,0.0,5.964214711729622,7.838938682559082,0.0
deepseek|P03|tr|1|google,deepseek,deepseek/deepseek-v4-pro-0813,P03,tr,1,general,against,348,15,google,deepseek|P03|en|1,0.92247491638796,0.6810344827586207,6.402298850574713,-0.3249328046057936,23.2,6.258708219067939,-0.5750860375461527,6.733333333333333,1.6,0.2126436781609195,0.0,3,116.0,0.0,45.97701149425287,51.72413793103448,0.0,0.0,11.494252873563218,7.676976241596807,0.0
deepseek|P02|es|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P02,es,0,educated,for,443,18,google,deepseek|P02|en|0,0.8154314720812182,0.4492099322799097,5.35214446952596,-0.5873613603682761,24.61111111111111,8.037697130608908,-0.5076269203395913,6.222222222222222,1.6111111111111112,0.4334085778781038,0.0,5,88.6,0.0,69.97742663656885,58.690744920993225,2.2573363431151243,0.0,2.2573363431151243,7.325650177335754,0.0
deepseek|P02|zh|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P02,zh,0,educated,for,431,19,google,deepseek|P02|en|0,0.8627748691099476,0.4779582366589327,1.62877030162413,-0.4713075709706774,22.68421052631579,8.360307221753592,-0.4613988022233969,5.368421052631579,2.421052631578948,0.3433874709976798,0.0,5,86.2,0.0,155.4524361948956,71.92575406032482,2.320185614849188,0.0,2.320185614849188,9.25059830578984,0.0
deepseek|P02|ru|0|google,deepseek,deepseek/deepseek-v4-pro-0813,P02,ru,0,educated,for,334,18,google,deepseek|P02|en|0,0.9173333333333336,0.6736526946107785,6.775449101796407,-0.3484896737835777,18.55555555555556,6.166534179816866,-0.5011316400980639,6.166666666666667,1.3333333333333333,0.248502994011976,0.0,5,66.8,0.0,77.8443113772455,101.79640718562874,2.9940119760479043,5.9880239520958085,2.9940119760479043,7.92472986379457,0.0
